"","campaignid","sample","latitude","longitude","ID","aspect","depth","ew_vel","gravel","mud","ns_vel","sand","slope","surface","v_vel"
"113","2020-10_south-west_stereo-BRUVs","FH84",-33.73368897,114.7988721,113,0,-45,-0.218215793371201,15.8638095855713,0,0.108634501695633,84.1361923217773,0.0517915040254593,76490.828125,5.02305601912667e-06
"114","2020-10_south-west_stereo-BRUVs","FH85",-33.92618897,114.9138721,114,135,-46,-0.0770272389054298,16.2087497711182,0.143500402569771,0.286819696426392,83.6477508544922,0.036622129380703,76491.2109375,-1.32312300138437e-06
"115","2020-10_south-west_stereo-BRUVs","FH87",-33.92868897,114.8938721,115,90,-42,-0.158835902810097,17.9027404785156,0.825896620750427,0.272429496049881,81.2713623046875,0.0517915040254593,76491.2109375,-1.19138996979018e-06
"116","2020-10_south-west_stereo-BRUVs","FH89",-33.68618897,114.8013721,116,206.565048217773,-44,-0.218215793371201,15.2813997268677,0,0.108634501695633,84.7186126708984,0.115809202194214,76490.9609375,5.02305601912667e-06
"117","2020-10_south-west_stereo-BRUVs","FH9",-33.90118897,114.8513721,117,-1,-43,-0.158835902810097,17.5732593536377,0,0.272429496049881,82.4267272949219,0,76490.578125,-1.19138996979018e-06
"118","2020-10_south-west_stereo-BRUVs","FH92",-33.84368897,114.8713721,118,135,-44,-0.158835902810097,15.1064300537109,3.26537299156189,0.272429496049881,81.6281967163086,0.109866268932819,76490.9609375,-1.19138996979018e-06
"119","2020-10_south-west_stereo-BRUVs","FH93",-33.77618897,114.8688721,119,116.565048217773,-44,-0.156320199370384,14.180230140686,3.8780300617218,0.25046768784523,81.9417419433594,0.115809202194214,76490.9609375,-9.96249241325131e-07
"120","2020-10_south-west_stereo-BRUVs","FH94",-33.90868897,114.9413721,120,213.690063476562,-37,-0.0770272389054298,22.1823101043701,0,0.286819696426392,77.8177032470703,0.560193061828613,76495.453125,-1.32312300138437e-06
"121","2020-10_south-west_stereo-BRUVs","FH95",-33.75868897,114.8913721,121,45,-46,-0.156320199370384,17.5837097167969,0.324642509222031,0.25046768784523,82.0916366577148,0.036622129380703,76490.703125,-9.96249241325131e-07
"122","2020-10_south-west_stereo-BRUVs","FH96",-33.81868897,114.8338721,122,315,-43,-0.156320199370384,19.0114192962646,0,0.25046768784523,80.9885787963867,0.036622129380703,76491.3359375,-9.96249241325131e-07
"123","2020-10_south-west_stereo-BRUVs","FH99",-33.95368897,114.8363721,123,-1,-43,-0.163164898753166,18.2539596557617,0,0.261637091636658,81.7460403442383,0,76490.578125,6.29002579444204e-06
"124","2020-10_south-west_stereo-BRUVs","FHA",-33.683135,114.937827,124,-1,-45,-0.11704595386982,27.6310405731201,1.9273669719696,0.197270229458809,70.4415969848633,0,76490.828125,1.2340298098934e-06
"125","2020-10_south-west_stereo-BRUVs","FHB",-33.681655,114.957127,125,315,-43,-0.100689120590687,22.2388896942139,4.71102285385132,0.180828660726547,73.0500869750977,0.219731733202934,76491.5859375,9.93893195300188e-07
"126","2020-10_south-west_stereo-BRUVs","FHC",-33.680718,114.965092,126,322.125030517578,-36,-0.0941257551312447,15.0399398803711,1.89673101902008,0.174247235059738,83.0633316040039,0.295254468917847,76494.5859375,9.37081608753942e-07
"127","2020-10_south-west_stereo-BRUVs","FHCO1",-33.669869,114.809825,127,-1,-45,-0.218215793371201,14.3175001144409,2.21057796478271,0.108634501695633,83.4719161987305,0,76490.578125,5.02305601912667e-06
"128","2020-10_south-west_stereo-BRUVs","FHCO2",-33.72358,114.813293,128,251.565048217773,-45,-0.158410504460335,12.5836496353149,4.99451398849487,0.231359198689461,82.4218368530273,0.0818895250558853,76490.828125,2.07758102988009e-06
"129","2020-10_south-west_stereo-BRUVs","FHCO3",-33.948622,114.819555,129,270,-46,-0.163164898753166,19.2321491241455,0.724503219127655,0.261637091636658,80.043342590332,0.103582926094532,76490.828125,6.29002579444204e-06
"130","2020-10_south-west_stereo-BRUVs","FHD",-33.686897,114.958507,130,290.224853515625,-41,-0.0987217351794243,26.3829898834229,18.1999397277832,0.181233912706375,55.4170684814453,0.52433454990387,76496.2109375,1.00204056252551e-06
"131","2020-10_south-west_stereo-BRUVs","FHE",-33.687267,114.951172,131,288.434936523438,-43,-0.105473294854164,21.8324508666992,4.8683009147644,0.187667429447174,73.2992477416992,0.163778722286224,76491.0859375,1.0748162821983e-06
"132","2020-10_south-west_stereo-BRUVs","IO1",-34.07868897,114.7788721,132,264.805572509766,-63,-0.171091198921204,20.9190998077393,0,-0.148553192615509,79.0809020996094,0.286025643348694,76492.2109375,4.34408502769656e-06
"133","2020-10_south-west_stereo-BRUVs","IO100",-34.07618897,114.9088721,133,63.4349479675293,-43,-0.121122501790524,23.0004806518555,0,0.352082490921021,76.9995193481445,0.115809202194214,76490.9609375,1.27720397813391e-06
"134","2020-10_south-west_stereo-BRUVs","IO101",-34.07868897,114.8963721,134,-1,-42,-0.194728195667267,17.1670894622803,0,0.0461677685379982,82.8329086303711,0,76490.578125,1.10210203274619e-05
"135","2020-10_south-west_stereo-BRUVs","IO102",-34.07118897,114.9113721,135,81.8698959350586,-45,-0.121122501790524,24.216480255127,0.389372497797012,0.352082490921021,75.3941497802734,0.183110043406487,76491.59375,1.27720397813391e-06
"136","2020-10_south-west_stereo-BRUVs","IO105",-34.06368897,114.6688721,136,315,-139,-0.0903219729661942,11.8980302810669,0,-0.291591614484787,88.1019668579102,0.036622129380703,76490.703125,-6.55778512737015e-06
"137","2020-10_south-west_stereo-BRUVs","IO107",-34.06368897,114.6763721,137,315,-138,-0.0903219729661942,11.8980302810669,0,-0.291591614484787,88.1019668579102,0.146488219499588,76491.0859375,-6.55778512737015e-06
"138","2020-10_south-west_stereo-BRUVs","IO108",-34.05118897,114.6688721,138,270,-139,-0.0903219729661942,13.282130241394,0,-0.291591614484787,86.7178726196289,0.0517915040254593,76490.828125,-6.55778512737015e-06
"139","2020-10_south-west_stereo-BRUVs","IO109",-34.05618897,114.6738721,139,288.434936523438,-138,-0.0903219729661942,13.282130241394,0,-0.291591614484787,86.7178726196289,0.163778722286224,76491.4609375,-6.55778512737015e-06
"140","2020-10_south-west_stereo-BRUVs","IO110",-34.14118897,114.7288721,140,296.565063476562,-130,-0.180567607283592,16.1315402984619,0,0.0079046580940485,83.8684463500977,0.231617450714111,76491.34375,1.09226702988963e-05
"141","2020-10_south-west_stereo-BRUVs","IO113",-34.05868897,114.7388721,141,289.653839111328,-111,-0.171091198921204,22.8435096740723,0,-0.148553192615509,77.1564865112305,0.769889950752258,76499.578125,4.34408502769656e-06
"142","2020-10_south-west_stereo-BRUVs","IO115",-34.05368897,114.7363721,142,253.610458374023,-112,-0.171091198921204,22.8435096740723,0,-0.148553192615509,77.1564865112305,0.458864212036133,76493.5859375,4.34408502769656e-06
"143","2020-10_south-west_stereo-BRUVs","IO117",-34.06368897,114.7388721,143,257.735229492188,-112,-0.171091198921204,19.8163604736328,0,-0.148553192615509,80.1836395263672,0.609490811824799,76495.3359375,4.34408502769656e-06
"144","2020-10_south-west_stereo-BRUVs","IO119",-34.07618897,114.9038721,144,101.309928894043,-43,-0.194728195667267,17.1670894622803,0,0.0461677685379982,82.8329086303711,0.132042750716209,76491.0859375,1.10210203274619e-05
"145","2020-10_south-west_stereo-BRUVs","IO122",-34.11618897,114.8263721,145,251.565048217773,-48,-0.194728195667267,22.5274391174316,0,0.0461677685379982,77.4725570678711,0.0818895250558853,76490.828125,1.10210203274619e-05
"146","2020-10_south-west_stereo-BRUVs","IO123",-34.10618897,114.8188721,146,288.434936523438,-49,-0.194728195667267,19.8006496429443,0,0.0461677685379982,80.199348449707,0.0818895250558853,76491.0859375,1.10210203274619e-05
"147","2020-10_south-west_stereo-BRUVs","IO125",-34.10868897,114.8263721,147,296.565063476562,-48,-0.194728195667267,19.8006496429443,0,0.0461677685379982,80.199348449707,0.115809202194214,76490.9609375,1.10210203274619e-05
"148","2020-10_south-west_stereo-BRUVs","IO126",-34.11368897,114.8188721,148,239.036239624023,-49,-0.194728195667267,19.8006496429443,0,0.0461677685379982,80.199348449707,0.150996580719948,76491.0859375,1.10210203274619e-05
"149","2020-10_south-west_stereo-BRUVs","IO130",-33.98118897,114.8763721,149,135,-41,-0.163164898753166,17.5274696350098,0,0.261637091636658,82.472526550293,0.036622129380703,76490.703125,6.29002579444204e-06
"150","2020-10_south-west_stereo-BRUVs","IO132",-33.99118897,114.8713721,150,-1,-42,-0.163164898753166,15.1281204223633,0,0.261637091636658,84.8718795776367,0,76490.578125,6.29002579444204e-06
"151","2020-10_south-west_stereo-BRUVs","IO133",-33.99118897,114.8663721,151,225,-42,-0.163164898753166,19.2424392700195,0,0.261637091636658,80.7575607299805,0.036622129380703,76490.703125,6.29002579444204e-06
"152","2020-10_south-west_stereo-BRUVs","IO134",-33.98368897,114.8613721,152,180,-41,-0.163164898753166,19.0657691955566,0,0.261637091636658,80.9342269897461,0.103582926094532,76490.828125,6.29002579444204e-06
"153","2020-10_south-west_stereo-BRUVs","IO145",-33.98618897,114.8238721,153,258.690063476562,-44,-0.163164898753166,15.4231996536255,0,0.261637091636658,84.5767974853516,0.132042750716209,76491.2109375,6.29002579444204e-06
"154","2020-10_south-west_stereo-BRUVs","IO146",-33.97618897,114.8213721,154,315,-44,-0.163164898753166,15.4231996536255,0,0.261637091636658,84.5767974853516,0.0732442289590836,76491.0859375,6.29002579444204e-06
"155","2020-10_south-west_stereo-BRUVs","IO147",-33.98118897,114.8313721,155,315,-43,-0.163164898753166,14.3858804702759,0,0.261637091636658,85.6141204833984,0.109866268932819,76490.9609375,6.29002579444204e-06
"156","2020-10_south-west_stereo-BRUVs","IO148",-34.01118897,114.5963721,156,-1,-143,-0.0532787814736366,10.9165096282959,0,-0.317164391279221,89.0834884643555,0,76490.578125,-8.10320125310682e-06
"157","2020-10_south-west_stereo-BRUVs","IO15",-34.06118897,114.8663721,157,225,-41,-0.194728195667267,20.4432201385498,0,0.0461677685379982,79.5567932128906,0.109866268932819,76490.9609375,1.10210203274619e-05
"158","2020-10_south-west_stereo-BRUVs","IO152",-33.98118897,114.8688721,158,-1,-41,-0.163164898753166,17.5274696350098,0,0.261637091636658,82.472526550293,0,76490.578125,6.29002579444204e-06
"159","2020-10_south-west_stereo-BRUVs","IO153",-34.04618897,114.8888721,159,63.4349479675293,-43,-0.194728195667267,20.1231594085693,0,0.0461677685379982,79.876838684082,0.115809202194214,76490.9609375,1.10210203274619e-05
"160","2020-10_south-west_stereo-BRUVs","IO155",-34.04368897,114.8838721,160,135,-42,-0.194728195667267,20.1231594085693,0,0.0461677685379982,79.876838684082,0.036622129380703,76490.703125,1.10210203274619e-05
"161","2020-10_south-west_stereo-BRUVs","IO157",-33.97118897,114.8238721,161,315,-44,-0.163164898753166,19.7984600067139,0,0.261637091636658,80.2015380859375,0.109866268932819,76490.9609375,6.29002579444204e-06
"162","2020-10_south-west_stereo-BRUVs","IO158",-33.98118897,114.8188721,162,341.565063476562,-44,-0.163164898753166,15.4231996536255,0,0.261637091636658,84.5767974853516,0.0818895250558853,76490.828125,6.29002579444204e-06
"163","2020-10_south-west_stereo-BRUVs","IO16",-34.07368897,114.8688721,163,225,-40,-0.194728195667267,20.107889175415,0,0.0461677685379982,79.8921127319336,0.036622129380703,76490.703125,1.10210203274619e-05
"164","2020-10_south-west_stereo-BRUVs","IO164",-34.03368897,114.9038721,164,135,-44,-0.194728195667267,16.2506103515625,0,0.0461677685379982,83.7493896484375,0.109866268932819,76490.9609375,1.10210203274619e-05
"165","2020-10_south-west_stereo-BRUVs","IO165",-34.04368897,114.8988721,165,90,-43,-0.194728195667267,13.863260269165,0,0.0461677685379982,86.1367416381836,0.103582926094532,76490.828125,1.10210203274619e-05
"166","2020-10_south-west_stereo-BRUVs","IO17",-34.06368897,114.8763721,166,45,-40,-0.194728195667267,20.107889175415,0,0.0461677685379982,79.8921127319336,0.109866268932819,76490.9609375,1.10210203274619e-05
"167","2020-10_south-west_stereo-BRUVs","IO180",-33.99618897,114.7038721,167,270,-123,-0.123176999390125,18.1023406982422,0,-0.258635401725769,81.8976593017578,0.258955836296082,76491.84375,-4.52263520855922e-06
"168","2020-10_south-west_stereo-BRUVs","IO184",-34.04118897,114.9038721,168,108.434951782227,-44,-0.194728195667267,13.863260269165,0,0.0461677685379982,86.1367416381836,0.0818895250558853,76490.828125,1.10210203274619e-05
"169","2020-10_south-west_stereo-BRUVs","IO189",-33.98868897,114.6638721,169,333.434936523438,-142,-0.123176999390125,13.2896604537964,0,-0.258635401725769,86.7103271484375,0.115809202194214,76491.2109375,-4.52263520855922e-06
"170","2020-10_south-west_stereo-BRUVs","IO191",-33.99868897,114.6713721,170,300.963745117188,-137,-0.123176999390125,16.0490608215332,0,-0.258635401725769,83.9509429931641,0.150996580719948,76491.0859375,-4.52263520855922e-06
"171","2020-10_south-west_stereo-BRUVs","IO192",-33.98618897,114.6688721,171,276.340179443359,-140,-0.123176999390125,15.8794202804565,0,-0.258635401725769,84.1205825805664,0.234494760632515,76491.5859375,-4.52263520855922e-06
"172","2020-10_south-west_stereo-BRUVs","IO194",-33.99618897,114.6638721,172,303.690063476562,-139,-0.123176999390125,13.2896604537964,0,-0.258635401725769,86.7103271484375,0.186736315488815,76491.2109375,-4.52263520855922e-06
"173","2020-10_south-west_stereo-BRUVs","IO195",-34.09368897,114.8588721,173,-1,-42,-0.194728195667267,14.3131799697876,0,0.0461677685379982,85.6868286132812,0,76490.578125,1.10210203274619e-05
"174","2020-10_south-west_stereo-BRUVs","IO199",-34.08618897,114.8613721,174,-1,-42,-0.194728195667267,16.7158203125,0,0.0461677685379982,83.2841796875,0,76490.578125,1.10210203274619e-05
"175","2020-10_south-west_stereo-BRUVs","IO201",-34.05618897,114.8338721,175,270,-44,-0.194728195667267,15.32190990448,0,0.0461677685379982,84.678092956543,0.103582926094532,76490.828125,1.10210203274619e-05
"176","2020-10_south-west_stereo-BRUVs","IO204",-34.06618897,114.7863721,176,291.801422119141,-60,-0.171091198921204,23.2374000549316,0,-0.148553192615509,76.7626037597656,0.278903663158417,76491.9609375,4.34408502769656e-06
"177","2020-10_south-west_stereo-BRUVs","IO206",-34.06368897,114.7913721,177,266.987213134766,-58,-0.171091198921204,23.2374000549316,0,-0.148553192615509,76.7626037597656,0.49268826842308,76494.4609375,4.34408502769656e-06
"178","2020-10_south-west_stereo-BRUVs","IO207",-34.06118897,114.7863721,178,258.690063476562,-60,-0.171091198921204,25.61549949646,0,-0.148553192615509,74.3844985961914,0.264084100723267,76492.5859375,4.34408502769656e-06
"179","2020-10_south-west_stereo-BRUVs","IO210",-34.09118897,114.8738721,179,225,-42,-0.194728195667267,15.2885904312134,0,0.0461677685379982,84.7114028930664,0.036622129380703,76491.0859375,1.10210203274619e-05
"180","2020-10_south-west_stereo-BRUVs","IO211",-34.05618897,114.9063721,180,66.8014068603516,-43,-0.194728195667267,16.1354007720947,0,0.0461677685379982,83.8645935058594,0.19721545279026,76491.578125,1.10210203274619e-05
"181","2020-10_south-west_stereo-BRUVs","IOC06",-34.048689,114.876372,181,90,-42,-0.194728195667267,14.873330116272,0,0.0461677685379982,85.1266708374023,0.0517915040254593,76490.828125,1.10210203274619e-05
"182","2020-10_south-west_stereo-BRUVs","IO216",-34.06118897,114.9163721,182,108.434951782227,-47,-0.121122501790524,16.1354007720947,0,0.352082490921021,83.8645935058594,0.0818895250558853,76490.828125,1.27720397813391e-06
"183","2020-10_south-west_stereo-BRUVs","IO217",-34.06618897,114.9188721,183,18.4349479675293,-47,-0.121122501790524,27.1821308135986,0,0.352082490921021,72.81787109375,0.0818895250558853,76490.828125,1.27720397813391e-06
"184","2020-10_south-west_stereo-BRUVs","IO218",-34.07368897,114.9213721,184,296.565063476562,-47,-0.121122501790524,27.1821308135986,0,0.352082490921021,72.81787109375,0.115809202194214,76490.9609375,1.27720397813391e-06
"185","2020-10_south-west_stereo-BRUVs","IO220",-34.05618897,114.8438721,185,315,-43,-0.194728195667267,19.0975208282471,0,0.0461677685379982,80.9024810791016,0.036622129380703,76490.703125,1.10210203274619e-05
"186","2020-10_south-west_stereo-BRUVs","IO222",-34.06618897,114.8313721,186,278.130096435547,-45,-0.194728195667267,18.1932506561279,0,0.0461677685379982,81.8067474365234,0.183110043406487,76491.0859375,1.10210203274619e-05
"187","2020-10_south-west_stereo-BRUVs","IO223",-34.07118897,114.8463721,187,270,-43,-0.194728195667267,17.3031005859375,0,0.0461677685379982,82.6968994140625,0.103582926094532,76490.9609375,1.10210203274619e-05
"188","2020-10_south-west_stereo-BRUVs","IO224",-34.06118897,114.8388721,188,296.565063476562,-44,-0.194728195667267,15.32190990448,0,0.0461677685379982,84.678092956543,0.115809202194214,76490.9609375,1.10210203274619e-05
"189","2020-10_south-west_stereo-BRUVs","IO225",-34.07118897,114.8338721,189,270,-45,-0.194728195667267,18.1932506561279,0,0.0461677685379982,81.8067474365234,0.103582926094532,76490.828125,1.10210203274619e-05
"190","2020-10_south-west_stereo-BRUVs","IO226",-34.06368897,114.8438721,190,315,-43,-0.194728195667267,17.3031005859375,0,0.0461677685379982,82.6968994140625,0.036622129380703,76490.703125,1.10210203274619e-05
"191","2020-10_south-west_stereo-BRUVs","IO227",-33.99868897,114.7838721,191,270,-54,-0.188396707177162,21.1479091644287,0,-0.103390000760555,78.8520889282227,0.15537416934967,76491.5859375,6.97604718880029e-06
"192","2020-10_south-west_stereo-BRUVs","IO228",-34.00368897,114.7938721,192,315,-51,-0.188396707177162,23.8351593017578,0,-0.103390000760555,76.1648483276367,0.036622129380703,76490.703125,6.97604718880029e-06
"193","2020-10_south-west_stereo-BRUVs","IO229",-33.99368897,114.7863721,193,281.309936523438,-53,-0.188396707177162,21.1479091644287,0,-0.103390000760555,78.8520889282227,0.132042750716209,76490.9609375,6.97604718880029e-06
"194","2020-10_south-west_stereo-BRUVs","IO235",-34.06618897,114.9138721,194,90,-47,-0.121122501790524,24.216480255127,0.389372497797012,0.352082490921021,75.3941497802734,0.207165166735649,76491.578125,1.27720397813391e-06
"195","2020-10_south-west_stereo-BRUVs","IO236",-34.08118897,114.9238721,195,315,-45,-0.121122501790524,15.5102396011353,0,0.352082490921021,84.4897613525391,0.146488219499588,76491.0859375,1.27720397813391e-06
"196","2020-10_south-west_stereo-BRUVs","IO237",-34.08118897,114.9363721,196,243.434951782227,-39,-0.121122501790524,24.9864292144775,9.09480571746826,0.352082490921021,65.9187698364258,0.231617450714111,76491.7109375,1.27720397813391e-06
"197","2020-10_south-west_stereo-BRUVs","IO239",-34.09118897,114.9313721,197,270,-44,-0.121122501790524,24.8577194213867,0,0.352082490921021,75.1422882080078,0.258955836296082,76491.5859375,1.27720397813391e-06
"198","2020-10_south-west_stereo-BRUVs","IO241",-33.99368897,114.7913721,198,303.690063476562,-52,-0.188396707177162,21.1479091644287,0,-0.103390000760555,78.8520889282227,0.186736315488815,76491.2109375,6.97604718880029e-06
"199","2020-10_south-west_stereo-BRUVs","IO244",-34.00368897,114.9063721,199,71.5650482177734,-45,-0.163164898753166,23.608980178833,0,0.261637091636658,76.3910064697266,0.0818895250558853,76490.828125,6.29002579444204e-06
"200","2020-10_south-west_stereo-BRUVs","IO245",-34.00868897,114.9013721,200,135,-44,-0.163164898753166,17.1088409423828,0,0.261637091636658,82.8911590576172,0.036622129380703,76490.703125,6.29002579444204e-06
"201","2020-10_south-west_stereo-BRUVs","IO253",-34.01368897,114.7038721,201,315,-126,-0.123176999390125,17.5926208496094,0,-0.258635401725769,82.4073791503906,0.329595565795898,76492.2109375,-4.52263520855922e-06
"202","2020-10_south-west_stereo-BRUVs","IO254",-34.01868897,114.6963721,202,298.300750732422,-129,-0.123176999390125,16.5197906494141,0,-0.258635401725769,83.4802169799805,0.382340639829636,76492.96875,-4.52263520855922e-06
"203","2020-10_south-west_stereo-BRUVs","IO258",-33.96618897,114.9138721,203,225,-46,-0.0945377200841904,14.915340423584,0.534957408905029,0.328216999769211,84.5497131347656,0.036622129380703,76490.703125,7.93253889241896e-07
"204","2020-10_south-west_stereo-BRUVs","IO259",-33.96868897,114.9213721,204,180,-46,-0.0945377200841904,17.8971405029297,1.47690999507904,0.328216999769211,80.6259536743164,0.0517915040254593,76490.828125,7.93253889241896e-07
"205","2020-10_south-west_stereo-BRUVs","IO260",-33.97118897,114.9163721,205,90,-46,-0.0945377200841904,14.915340423584,0.534957408905029,0.328216999769211,84.5497131347656,0.0517915040254593,76490.828125,7.93253889241896e-07
"206","2020-10_south-west_stereo-BRUVs","IO261",-33.97618897,114.9213721,206,45,-46,-0.0945377200841904,16.563570022583,0,0.328216999769211,83.4364166259766,0.036622129380703,76490.703125,7.93253889241896e-07
"207","2020-10_south-west_stereo-BRUVs","IO262",-34.01368897,114.8738721,207,18.4349479675293,-42,-0.163164898753166,18.206470489502,0,0.261637091636658,81.7935333251953,0.0818895250558853,76490.828125,6.29002579444204e-06
"208","2020-10_south-west_stereo-BRUVs","IO263",-34.00868897,114.8788721,208,108.434951782227,-41,-0.163164898753166,18.6135501861572,0,0.261637091636658,81.3864517211914,0.0818895250558853,76490.9609375,6.29002579444204e-06
"209","2020-10_south-west_stereo-BRUVs","IO264",-34.01868897,114.8738721,209,90,-41,-0.163164898753166,18.206470489502,0,0.261637091636658,81.7935333251953,0.103582926094532,76490.828125,6.29002579444204e-06
"210","2020-10_south-west_stereo-BRUVs","IO266",-34.02118897,114.7588721,210,256.328704833984,-72,-0.188396707177162,22.0758304595947,0,-0.103390000760555,77.9241561889648,0.985983788967133,76504.328125,6.97604718880029e-06
"211","2020-10_south-west_stereo-BRUVs","IO267",-34.02618897,114.7638721,211,68.6293792724609,-88,-0.188396707177162,20.7159805297852,0,-0.103390000760555,79.2840194702148,0.639551520347595,76561.8046875,6.97604718880029e-06
"212","2020-10_south-west_stereo-BRUVs","IO269",-33.98868897,114.8138721,212,240.945388793945,-47,-0.163164898753166,29.064380645752,0,0.261637091636658,70.9356231689453,0.266611248254776,76491.7109375,6.29002579444204e-06
"213","2020-10_south-west_stereo-BRUVs","IO272",-34.00868897,114.8138721,213,234.462326049805,-49,-0.163164898753166,17.823450088501,0,0.261637091636658,82.1765518188477,0.445518523454666,76493.5859375,6.29002579444204e-06
"214","2020-10_south-west_stereo-BRUVs","IO273",-33.99868897,114.8213721,214,246.801406860352,-43,-0.163164898753166,28.6145000457764,0,0.261637091636658,71.385498046875,0.19721545279026,76492.0859375,6.29002579444204e-06
"215","2020-10_south-west_stereo-BRUVs","IO275",-34.09868897,114.6463721,215,315,-141,-0.0903219729661942,11.7930002212524,0,-0.291591614484787,88.2070007324219,0.036622129380703,76490.703125,-6.55778512737015e-06
"216","2020-10_south-west_stereo-BRUVs","IO276",-34.10118897,114.6363721,216,251.565048217773,-142,-0.0903219729661942,12.6931800842285,0,-0.291591614484787,87.3068237304688,0.0818895250558853,76490.828125,-6.55778512737015e-06
"217","2020-10_south-west_stereo-BRUVs","IO277",-34.10618897,114.6463721,217,270,-141,-0.0903219729661942,12.9288301467896,0,-0.291591614484787,87.0711669921875,0.103582926094532,76491.0859375,-6.55778512737015e-06
"218","2020-10_south-west_stereo-BRUVs","IO278",-34.11118897,114.6388721,218,18.4349479675293,-141,-0.0903219729661942,13.12672996521,0,-0.291591614484787,86.8732681274414,0.0818895250558853,76490.828125,-6.55778512737015e-06
"219","2020-10_south-west_stereo-BRUVs","IO280",-34.08868897,114.6738721,219,180,-139,-0.0903219729661942,13.7368202209473,0,-0.291591614484787,86.26318359375,0.0517915040254593,76490.828125,-6.55778512737015e-06
"220","2020-10_south-west_stereo-BRUVs","IO290",-34.06868897,114.7188721,220,264.805572509766,-124,-0.171091198921204,14.8106603622437,0,-0.148553192615509,85.189338684082,0.286025643348694,76492.21875,4.34408502769656e-06
"221","2020-10_south-west_stereo-BRUVs","IO291",-34.08368897,114.7488721,221,266.185913085938,-111,-0.171091198921204,20.7349395751953,0,-0.148553192615509,79.2650604248047,0.778549313545227,76499.8359375,4.34408502769656e-06
"222","2020-10_south-west_stereo-BRUVs","IO293",-34.08868897,114.7588721,222,276.8427734375,-98,-0.171091198921204,20.9783096313477,0.66246110200882,-0.148553192615509,78.3592300415039,0.652010440826416,76498.7109375,4.34408502769656e-06
"223","2020-10_south-west_stereo-BRUVs","IO294",-34.08368897,114.7538721,223,270,-103,-0.171091198921204,20.3448295593262,0,-0.148553192615509,79.6551666259766,0.776825189590454,76499.3359375,4.34408502769656e-06
"224","2020-10_south-west_stereo-BRUVs","IO295",-34.10368897,114.7538721,224,279.782409667969,-110,-0.171091198921204,21.007080078125,0,-0.148553192615509,78.9929122924805,0.762012302875519,76499.328125,4.34408502769656e-06
"225","2020-10_south-west_stereo-BRUVs","IO297",-34.10618897,114.7488721,225,281.309936523438,-114,-0.171091198921204,20.6443901062012,0,-0.148553192615509,79.3556137084961,0.528156995773315,76495.0859375,4.34408502769656e-06
